Name,latitude,longitude,Address,IndustryType
nikhil automobiles ltd,18.9794492,72.8496813,"XRHX+QVF, New Tank Bandar Rd, Darukhana, Byculla, Mumbai, Maharashtra 400010, India",automotive
shinrai auto services ltd ( shinrai toyota ),19.0759837,72.8776559,"Mumbai, Maharashtra, India",automotive
air works india engineering pvt. ltd.,19.0863894,72.8601418,"8, Kalina Kurla Rd, Navpada, Indian Airlines Staff Colony 2, Santacruz East, Mumbai, Maharashtra 400029, India",aviation & aerospace
bradys,19.0759837,72.8776559,"Mumbai, Maharashtra, India",aviation & aerospace
ncair (national centre for aerospace innovation and research),19.1349022,72.9179053,"2nd Floor, Transit building, Opp. Hill Side Power House, Powai, IIT Area, Powai, Mumbai, Maharashtra 400076, India",aviation & aerospace
icici bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
state bank of india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
axis bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
kotak mahindra bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
yes bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
bank of baroda,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
idbi bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
bank of india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
idfc bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
rbl bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
dcb bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
nabard,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
bank of baroda,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
union bank of india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
state bank of mauritius,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
svc bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
asset reconstruction company (india) ltd.,19.0243123,72.8446071,"10th Floor, The Ruby, The Ruby, 29, Senapati Bapat Marg, Dadar West, Dadar, Mumbai, Maharashtra 400028, India",banking
crisil risk and infrastructure solutions ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
icici home finance company limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
state bank of india - a government of india owned public sector bank,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
intellegrow,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
shri arihant co-op bank ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
fedbank financial services ltd,19.1148819,72.8612327,"A-Wing, Unit No: 511, Kanakia Wall Street, Andheri - Kurla Rd, Hanuman Nagar, Andheri East, Mumbai, Maharashtra 400093, India",financial services
investec capital services india pvt. ltd. (subsidiary of investec bank plc),19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
the greater bombay co operative bank ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
pamcal,19.0759837,72.8776559,"Mumbai, Maharashtra, India",banking
gopinath patil parsik janata sahakari bank ltd,19.1502508,72.9334738,"Shop No. 6,7& 8 Ground Floor, Sachdev Complex, J.M Road , Bhandup (W), Battipada, Bhandup West, Mumbai, Maharashtra 400078, India",banking
himedia laboratories pvt. ltd.,19.0935915,72.9127318,"B - 403 Bhaveshwar Plaza, Near Shreyas Cinema, Lal Bahadur Shastri Rd, Ghatkopar West, Mumbai, Maharashtra 400086, India",biotechnology
aries agro ltd.,19.056975,72.9218844,"Plot No.24, Aries House, Deonar, Govandi East, near BMC East Ward Office, Bhim Nagar, Govandi East, Mumbai, Maharashtra 400043, India",biotechnology
sgs india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",biotechnology
sisco research laboratories pvt. ltd. (srl),19.1121134,72.8596181,"608-B, Satellite, Gazebo, Andheri Ghatkopar Link Rd, Chakala, Andheri (E, Mumbai, Maharashtra 400099, India",biotechnology
rms: regenerative medical services ltd.,19.112329,72.8669373,"2-ABC, Acme Plaza, Andheri Kurla Road, J B Nagar, Andheri East, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",biotechnology
zytex,18.995015,72.8339239,"33, New Islam Mill Compound, Mahadev Palav Marg, Currey Road East, Mahadev Palav Marg, Gundecha Garden, Parel, Mumbai, Maharashtra 400012, India",biotechnology
stemade biotech pvt. ltd,19.1133171,72.8694876,"501 Windfall, Sahar Plaza Complex, Andheri- Kurla Road, Andheri East, Bhim Nagar, Andheri East, Mumbai, Maharashtra 400059, India",biotechnology
"roche diagnostics india, neighbouring markets",19.1127034,72.860107,"B 501 / 601 B, 5th & 6th floor, Silver Utopia, Cardinal Gracious Rd, Chakala, Andheri East, Mumbai, Maharashtra 400069, India",biotechnology
jai hind college,18.9345107,72.8252105,"A Rd, Churchgate, Mumbai, Maharashtra 400020, India",biotechnology
specialise instruments marketing company,19.11123,72.9182977,"A-305, Building No.2, 3rd, Kailash Industrial Complex, Park Site Rd, Vikhroli (W, HMPL Surya Nagar, Vikhroli West, Mumbai, Maharashtra 400079, India",biotechnology
biotron healthcare (india) pvt. ltd,19.0597336,72.8988794,"No. 301, Coral Classic, 20th Road, Chembur, Mumbai - 400074, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",biotechnology
the maharashtra agro industries development corporation ltd (maidc),19.1659126,72.8654398,"Krushi Udyog Bhavan, 5V88+958, दिनकर राव देसाई मार्ग, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065, India",biotechnology
bombay college of pharmacy,19.0770585,72.8601944,"Kolivery Village, Mathuradas Colony, Kalina, 3VG6+R3G, Kolivery Village, Mathuradas Colony, Vakola, Santacruz East, Mumbai, Maharashtra 400098, India",biotechnology
mapra laboratories pvt ltd,18.9941471,72.8272601,"201, Adhyaru Industrial Estate, Sun Mill Compound, Lower Parel, Lower Parel, Mumbai, Maharashtra 400013, India",biotechnology
shushrusha citizen co operative hospital ltd,19.0234501,72.8378333,"Ranade Rd, Dadar West, Dadar, Mumbai, Maharashtra 400028, India",biotechnology
star india,18.9521684,72.8328095,"Building No. 110, Narayan Dhuru Street, 1st Floor, Nakhuda Mohalla, Chippi Chawl, Kalbadevi, Mumbai, Maharashtra 400003, India",broadcast media
viacom18 media private limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
cnbc tv18,18.9991424,72.8214543,"Shri Ram Mills, Worli Naka, BDD Chawls Worli, Worli, Mumbai, Maharashtra 400018, India",broadcast media
times network,19.0034613,72.8276429,"Trade House, 1st Floor, Kamala Mills Compound, Senapati Bapat Marg, Lower Parel, Lower Parel, Mumbai, Maharashtra 400013, India",broadcast media
big 92.7 fm,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
digicable network india pvt ltd,19.0632028,72.8913646,"Road Number 3 Hanuman Nagar Andheri East, Sahakar Nagar, Worli, Mumbai, Maharashtra 400093, India",broadcast media
sony entertainment television,19.1849957,72.8302712,"Interface Blg, Shanti Niketan Building Number 3, Off, New Link Rd, Malad, Mindspace, Malad West, Mumbai, Maharashtra 400064, India",broadcast media
shop cj india,18.9631616,72.8184282,"Apsara Complex, Lamington Rd, Krishna Kunj, Grant Road East, Bharat Nagar, Grant Road, Mumbai, Maharashtra 400007, India",broadcast media
9x media pvt. ltd.,19.1147263,72.8883455,"C/o, My Branch, B, Gala No.1, Ground Floor, Abel Estate, Saki Vihar Rd, behind Finch Restaurant, Ganesh Nagar, Marol, Andheri East, Mumbai, Maharashtra 400072, India",broadcast media
btvi,19.0694217,72.8625272,"Unit 101, Windsor, off CST Road, Vidyanagari Marg, Windsor Ln, Kolivery Village, MMRDA Area, Kalina, Santacruz(E, Mumbai, Maharashtra 400098, India",broadcast media
radio city,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
wwil,19.1365259,72.834387,"Plot No. A - 9, CTS No. 700, Veera Desai Rd, next to Bhagwati House, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",broadcast media
barc india,18.9966707,72.8409085,"61, Valencia Tower, 4th Floor, Raj Kamal Marg, Parel East, Parel, E, Maharashtra 400012, India",broadcast media
bloombergquint,19.0238479,72.8451024,"29, Senapati Bapat Marg, Matunga Central Railway Workshop, Hanuman Nagar, Dadar, Mumbai, Maharashtra 400028, India",broadcast media
what's on india media pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
ping network ( ping digital broadcast pvt ltd),18.9935024,72.8267989,"318, Adhyaru Industrial Estate, Inside, Sun Mill Compound, opposite Phoenix Mills, Lower Parel, Mumbai, Maharashtra 400013, India",broadcast media
lembaga penyiaran publik radio republik indonesia,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
sony pictures networks distribution india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
webstream communications,19.1184185,72.8902719,"1204 - Lodha Supremus Powai, MTNL telephone exchange, Saki Vihar Rd, opp. Saki Vihar, Tunga Village, Chandivali, Powai, Mumbai, Maharashtra 400072, India",broadcast media
zibanka media services pvt. ltd.,19.1804083,72.8326478,"B-202, Paradigm Tower, Malad, Rajan Pada, Mindspace, Borivali West, Mumbai, Maharashtra 400064, India",broadcast media
star tv,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
bloomberg tv india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
media worldwide limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
94.3 radio one india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
media worldwide limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
sanskar tv,19.0590371,72.8539908,"Vaibhav Chambers Chs Ltd, Bandra Kurla Complex Rd, Kala Nagar, Bandra East, Mumbai, Maharashtra 400051, India",broadcast media
the ideas box,18.9956751,72.8217838,"Block No. 7, Ground Floor, Panchratna Building, Off, Dr Elijah Moses Rd, next to Lokhandwala Residency, Gandhi Nagar, Upper Worli, Worli, Mumbai, Maharashtra 400018, India",broadcast media
media nucleus (i) pvt. ltd.,19.1025326,72.8859576,"903 B, Sagar Tech Plaza Saki Naka, Andheri Kurla Road, Andheri East, Safed Pul, Saki Naka, Mumbai, Maharashtra 400072, India",broadcast media
travelxp 4k | hd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",broadcast media
skandha media services,19.1196343,72.8632441,"B106, Everest Grande, Mahakali Caves Rd, Gundavali, Andheri East, Mumbai, Maharashtra 400093, India",broadcast media
acc limited,18.9348544,72.8278444,"Cement House, 121, Maharshi Karve Rd, Churchgate, Mumbai, Maharashtra 400020, India",building materials
nitco limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",building materials
nuvoco vistas corp. ltd.,19.0718816,72.8766218,"Equinox Business Park, Star Awas, Lal Bahadur Shastri Rd, Ambedkar Nagar, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",building materials
rmc readymix (india) pvt ltd,19.0873101,72.8873079,"F 56/58, Lbs Marg, Sunder Baug Lane, Kurla West, Kajupada, Kurla, Mumbai, Maharashtra 400070, India",building materials
rak ceramics india pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",building materials
walplast products pvt ltd,19.0515931,72.910813,"Rainbow Building, Plot No. 13,Sector-24 Mumbai Pune Highway, Service Road, Shivneri Nagar, Turbhe, Navi Mumbai, Maharashtra 400705, India",building materials
shirdi industries limited,19.0144146,72.8378623,"A Wing, 2nd Floor, Mhatre Pen Building, Senapati Bapat Marg, Dadar West, Mumbai, Maharashtra 400028, India",building materials
eurobond industries pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",building materials
concepts,19.0759837,72.8776559,"Mumbai, Maharashtra, India",building materials
associate decor ltd,19.0533403,72.824513,"3R3F+8RJ, 15th Rd, Opposite Damian Furniture, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India",building materials
sejal architectural glass ltd,19.2073956,72.8346683,"2nd Floor, Abhilsaha, S V Road, Kandivali West, Kandivali, Maharashtra Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",building materials
kisan mouldings limited,19.1057124,72.9008196,"26 A, Chandivali Farm Rd, Sangharsh Nagar, Chandivali, Andheri East, Mumbai, Maharashtra 400072, India",building materials
chowgule construction technologies pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",building materials
cradle runways india pvt.ltd,19.0250901,72.8349639,"217, 2nd Floor, Hind Service Industries, Near Shivaji Park Seaface, Dadar West, Chandrakant Dhuru Wadi, Dadar, Mumbai, Maharashtra 400028, India",building materials
sezal glass ltd,19.2073956,72.8346683,"2nd Floor, Abhilsaha, S V Road, Kandivali West, Kandivali, Maharashtra Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",building materials
mahaphant fiber-cement (south asia) private limited,19.1326454,72.837439,"101, Damji Shamji Udyog Bhavan, Veera Desai Rd, Azad Nagar, Andheri West, Mumbai, Maharashtra 400053, India",building materials
prince pipes and fittings ltd,19.0241848,72.8448042,"8th Floor, The Ruby, 29, Senapati Bapat Marg, Dadar West, Dadar, Kasaravadi, Dadar, Mumbai, Maharashtra 400028, India",building materials
snowcem paints pvt ltd,19.1146667,72.8951231,"Plot No-7, Chandivali Farm Road, Chandivali, Andheri East, Andheri East, Yadav Nagar, Chandivali, Powai, Mumbai, Maharashtra 400072, India",building materials
mukund overseas,18.9499562,72.8405873,"Magnum Hardware , Mukund Overseas , 104 114 Pdemello raod, near Carnac Bunder, Masjid Bandar East, Yellow gate, Mumbai, Maharashtra 400009, India",building materials
ahura mazda group of companies,19.1154632,72.9180494,"A 503, Kailash Industrial Complex, Park Site Rd, HMPL Surya Nagar, Vikhroli West, HMPL Surya Nagar, Vikhroli West, Mumbai, Maharashtra 400079, India",building materials
viva composite panel pvt. ltd. - india,19.110788,72.8714999,"Unit 7, New Tejpal Industrial Estate, Kurla Road Andheri East, Sai Nagar, Ashok Nagar, Saki Naka, Mumbai, Maharashtra 400072, India",building materials
bomanite india,19.0159285,72.8279691,"323-324 Unique Ind'l Estate, Bombay Dyeing Comp., Prabhadevi, RBI Colony, Prabhadevi, Mumbai, Maharashtra 400025, India",building materials
manika moulds private limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",building materials
safintra roofing india ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",building materials
s.b enterprises,19.0759837,72.8776559,"Mumbai, Maharashtra, India",building materials
creative textile mills private limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",building materials
kores (india) ltd.,19.030536,72.841555,"301, 302 & 201. Ashford Chambers, Lady Jamshedji Road, Mahim West, City Light, Shivaji Park, Mumbai, Maharashtra 400016, India",business supplies and equipment
labindia,19.2303852,72.8393453,"Lokmanya Tilak Rd, in front of dimond talkise, near om jewelers, Mhada Colony, Borivali West, Mumbai, Maharashtra 400092, India",business supplies and equipment
staples india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",business supplies and equipment
praj hipurity systems,19.1742216,72.8447797,"1604, DLH PARK, Swami Vivekananda Rd, near MTNL SIGNAL, Malad, Sunder Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",business supplies and equipment
control print ltd.,19.1066522,72.8813699,"C-106, Hind Saurashtra Ind Estate, Marol Naka, Andheri - Kurla Rd, Mittal Industrial Estate, Marol, Andheri(E, Mumbai, Maharashtra 400059, India",business supplies and equipment
perkinelmer india pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",business supplies and equipment
leap india pvt. ltd.,19.1991559,72.8573692,"302, Ruby Crescent Business Boulevard, Kandivali, Ashok Nagar, Kandivali East, Mumbai, Maharashtra 400101, India",business supplies and equipment
pyrocrat systems llp,19.0759837,72.8776559,"Mumbai, Maharashtra, India",business supplies and equipment
space office systems (i) pvt ltd,19.118484,72.8534575,"4th floor. empress nucleus, 2, Gundawali Azad Rd, Azad Nagar, Andheri East, Mumbai, Maharashtra 400069, India",business supplies and equipment
kevin enterprises pvt ltd,19.121241,72.8690614,"11, Cross Rd B, Chakala Industrial Area (MIDC), Andheri East, Mumbai, Maharashtra 400093, India",business supplies and equipment
kumar metal industries pvt ltd,19.0617586,72.838432,"101, Kakad Bhavan, 30th Road, Opp. Gaiety Galaxy Cinema, Bandra (West), Western Railway Staff Colony, Bandra West, Mumbai, Maharashtra 400050, India",business supplies and equipment
shah brothers ispat pvt. ltd.,18.9996367,72.8401244,"5B Trust House, Dr. E. Borges Road, Parel (E), Parel East, Parel, Mumbai, Maharashtra 400012, India",business supplies and equipment
frigerio conserva allana limited,18.921292,72.8311045,"4, JA Allana Marg, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",business supplies and equipment
godrej av solutions,19.096661,72.923909,"3WWF+MH7, Pirojshanagar, Vikhroli, Mumbai, Maharashtra 400079, India",business supplies and equipment
orbital systems (bombay) pvt. ltd.,19.1165881,72.8890467,"129, Saki Vihar Rd, Muranjan Wadi, Marol, Andheri East, Mumbai, Maharashtra 400072, India",business supplies and equipment
kristeel shinwa industries ltd,19.1105419,72.8869593,"Krislon House, Saki Vihar Road, Saki naka, Andheri (East), Ganesh Nagar, Marol, Andheri East, Mumbai, Maharashtra 400072, India",business supplies and equipment
modern sales agency i pvt ltd,19.1136111,72.8713889,"Nr.Navneet Hospital,V.P.Cross Road, Bhim Nagar, Andheri East, Mumbai, Maharashtra 400047, India",business supplies and equipment
